school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,G1,G2,G3
MS,M,17,R,GT3,T,5-9 grado,superior,other,other,course,mother,menos de quince min.,de dos a cinco horas,1,no,yes,no,no,no,yes,yes,no,excelente,Alto,Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,16,R,LE3,T,5-9 grado,superior,home,other,course,father,de quince min. a treinta min.,menos de dos horas,0,no,yes,no,no,yes,yes,no,no,excelente,Alto,Alto,Muy Bajo,Bajo,Muy Bueno,Bueno,Bueno,Muy Bueno
MS,F,17,R,GT3,T,4 grado,superior,other,other,reputation,mother,de quince min. a treinta min.,de dos a cinco horas,0,no,yes,no,yes,yes,yes,no,no,Muy Buena,Alto,Normal,Muy Bajo,Muy Bajo,Malo,Insuficiente,Regular,Bueno
MS,F,17,U,GT3,A,4 grado,secundaria,other,other,other,mother,menos de quince min.,de dos a cinco horas,0,no,no,no,no,yes,yes,yes,yes,excelente,Alto,Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Regular,Bueno,Regular
MS,F,18,R,GT3,T,4 grado,secundaria,home,other,other,mother,de quince min. a treinta min.,menos de dos horas,1,no,yes,no,no,yes,yes,yes,yes,excelente,Bajo,Alto,Muy Bajo,Alto,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,16,U,GT3,T,4 grado,secundaria,other,other,course,mother,de quince min. a treinta min.,menos de dos horas,0,no,no,no,yes,yes,yes,yes,no,Buena,Alto,Normal,Muy Bajo,Bajo,Bueno,Bueno,Regular,Regular
MS,F,16,U,GT3,T,4 grado,secundaria,services,at_home,course,mother,menos de quince min.,de cinco a diez horas,0,no,no,no,no,yes,yes,yes,no,Buena,Bajo,Normal,Muy Bajo,Bajo,Muy Malo,Muy Bueno,Bueno,Bueno
MS,F,18,U,LE3,T,4 grado,secundaria,other,at_home,reputation,mother,menos de quince min.,menos de dos horas,0,yes,no,no,no,yes,yes,no,no,excelente,Muy Alto,Alto,Muy Bajo,Bajo,Muy Bueno,Muy Bueno,Bueno,Bueno
MS,F,16,R,GT3,T,5-9 grado,5-9 grado,health,teacher,reputation,father,menos de quince min.,menos de dos horas,0,no,no,no,yes,no,yes,yes,yes,Muy Buena,Bajo,Bajo,Muy Bajo,Bajo,Muy Bueno,Regular,Regular,Regular
MS,F,16,R,LE3,T,secundaria,secundaria,other,other,reputation,mother,menos de quince min.,menos de dos horas,0,no,no,no,yes,yes,yes,yes,no,Buena,Alto,Alto,Muy Bajo,Alto,Muy Bueno,Bueno,Insuficiente,Regular
MS,F,18,U,GT3,A,secundaria,secundaria,other,services,reputation,father,menos de quince min.,de dos a cinco horas,1,no,yes,no,no,yes,yes,yes,no,excelente,Alto,Alto,Muy Bajo,Muy Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,16,R,GT3,T,secundaria,secundaria,other,services,reputation,mother,menos de quince min.,de cinco a diez horas,0,no,no,no,yes,yes,yes,yes,no,excelente,Muy Alto,Muy Alto,Normal,Bajo,Muy Bueno,Regular,Regular,Regular
MS,F,16,U,LE3,T,secundaria,secundaria,home,other,other,mother,menos de quince min.,de dos a cinco horas,0,no,yes,no,no,yes,yes,yes,no,excelente,Normal,Bajo,Muy Bajo,Muy Bajo,Muy Malo,Insuficiente,Insuficiente,Insuficiente
MS,F,16,R,GT3,T,secundaria,secundaria,home,services,other,mother,menos de quince min.,menos de dos horas,0,no,yes,no,yes,yes,yes,yes,no,Buena,Alto,Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,16,U,GT3,T,5-9 grado,5-9 grado,health,health,course,mother,menos de quince min.,de dos a cinco horas,0,no,yes,no,no,yes,yes,yes,yes,Buena,Normal,Normal,Muy Bajo,Bajo,Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,18,U,LE3,T,5-9 grado,5-9 grado,home,health,home,mother,de quince min. a treinta min.,menos de dos horas,0,no,yes,no,yes,yes,no,yes,yes,Buena,Muy Alto,Muy Alto,Bajo,Muy Alto,Bueno,Muy Bueno,Muy Bueno,Muy Bueno
MS,F,16,R,LE3,T,5-9 grado,5-9 grado,home,other,other,mother,de quince min. a treinta min.,mas de diez horas,0,no,yes,no,no,no,yes,no,no,Muy Buena,Bajo,Bajo,Bajo,Bajo,Muy Bueno,Regular,Insuficiente,Insuficiente
MS,M,17,U,LE3,T,5-9 grado,5-9 grado,other,services,home,mother,menos de quince min.,menos de dos horas,0,no,yes,no,no,yes,yes,yes,no,Muy Buena,Normal,Normal,Muy Bajo,Bajo,Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,17,R,GT3,T,5-9 grado,5-9 grado,other,other,other,mother,de quince min. a treinta min.,de cinco a diez horas,0,no,no,no,no,yes,yes,yes,yes,Buena,Alto,Alto,Muy Bajo,Normal,Muy Bueno,Insuficiente,Regular,Regular
MS,M,16,U,LE3,T,5-9 grado,5-9 grado,services,services,other,mother,de quince min. a treinta min.,menos de dos horas,0,no,no,no,no,yes,yes,no,no,Buena,Bajo,Muy Bajo,Muy Bajo,Alto,Muy Bueno,Regular,Insuficiente,Insuficiente
MS,F,17,R,GT3,T,5-9 grado,5-9 grado,home,other,other,mother,menos de quince min.,menos de dos horas,0,no,yes,yes,no,yes,yes,yes,no,excelente,Normal,Normal,Muy Bajo,Muy Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,16,U,LE3,T,5-9 grado,5-9 grado,services,services,other,father,menos de quince min.,de dos a cinco horas,0,no,yes,no,no,yes,yes,no,no,Muy Buena,Normal,Normal,Muy Bajo,Muy Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,17,U,GT3,T,5-9 grado,5-9 grado,services,services,home,mother,menos de quince min.,de dos a cinco horas,0,no,yes,no,yes,yes,yes,yes,no,excelente,Alto,Muy Alto,Bajo,Alto,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,17,U,GT3,T,secundaria,secundaria,home,services,other,mother,de quince min. a treinta min.,de dos a cinco horas,0,no,no,no,no,yes,yes,yes,yes,Muy Buena,Normal,Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,16,U,GT3,T,secundaria,secundaria,health,services,other,mother,de quince min. a treinta min.,menos de dos horas,0,no,no,no,no,no,yes,yes,yes,Muy Buena,Alto,Alto,Muy Bajo,Normal,Muy Bueno,Bueno,Regular,Regular
MS,F,16,U,LE3,T,secundaria,secundaria,other,services,other,mother,menos de quince min.,menos de dos horas,0,no,no,no,no,yes,yes,yes,yes,Muy Buena,Normal,Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Muy Bueno,Muy Bueno,Bueno
MS,M,16,U,LE3,T,secundaria,5-9 grado,teacher,health,other,father,menos de quince min.,menos de dos horas,0,no,yes,no,no,yes,yes,yes,no,Mala,Bajo,Bajo,Muy Bajo,Muy Bajo,Normal,Insuficiente,Insuficiente,Insuficiente
MS,M,15,R,GT3,T,secundaria,5-9 grado,other,services,course,mother,menos de quince min.,menos de dos horas,0,no,yes,no,yes,yes,yes,no,no,Mala,Normal,Normal,Bajo,Bajo,Malo,Insuficiente,Insuficiente,Insuficiente
MS,M,15,U,LE3,A,secundaria,5-9 grado,other,other,reputation,mother,menos de quince min.,de cinco a diez horas,0,no,yes,no,yes,yes,yes,no,no,Muy Buena,Bajo,Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,15,U,LE3,A,secundaria,5-9 grado,services,services,course,mother,de quince min. a treinta min.,menos de dos horas,0,no,no,no,yes,yes,yes,yes,no,Buena,Alto,Alto,Normal,Normal,Muy Malo,Bueno,Bueno,Regular
MS,F,16,R,LE3,T,secundaria,5-9 grado,other,other,course,mother,menos de quince min.,menos de dos horas,0,no,yes,no,no,no,yes,no,yes,excelente,Alto,Muy Alto,Muy Bajo,Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,16,U,LE3,T,secundaria,5-9 grado,other,other,home,mother,menos de quince min.,de dos a cinco horas,0,no,yes,no,yes,yes,yes,yes,no,Muy Buena,Alto,Bajo,Muy Bajo,Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,17,U,GT3,T,secundaria,5-9 grado,home,other,home,mother,menos de quince min.,menos de dos horas,0,no,no,no,no,yes,yes,no,yes,Buena,Normal,Bajo,Muy Bajo,Muy Bajo,Normal,Insuficiente,Insuficiente,Insuficiente
MS,F,17,R,GT3,T,secundaria,5-9 grado,other,other,other,mother,de treinta min. a una hora,menos de dos horas,0,yes,no,yes,no,yes,yes,no,no,Muy Buena,Normal,Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,16,U,GT3,T,secundaria,5-9 grado,teacher,services,course,mother,menos de quince min.,menos de dos horas,0,no,yes,no,no,yes,yes,yes,yes,Buena,Normal,Bajo,Bajo,Muy Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,17,R,GT3,T,secundaria,5-9 grado,health,other,course,father,de quince min. a treinta min.,de dos a cinco horas,3,no,no,no,yes,yes,yes,yes,yes,Muy Buena,Muy Alto,Muy Alto,Bajo,Muy Alto,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,17,R,LE3,T,secundaria,5-9 grado,other,other,course,father,menos de quince min.,menos de dos horas,0,no,no,no,yes,yes,yes,no,yes,Mala,Normal,Muy Alto,Bajo,Muy Alto,Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,17,U,GT3,T,secundaria,5-9 grado,services,other,other,mother,menos de quince min.,de dos a cinco horas,1,no,yes,no,yes,no,yes,yes,yes,Muy Buena,Alto,Alto,Normal,Muy Alto,Muy Bueno,Regular,Regular,Bueno
MS,F,17,U,GT3,T,secundaria,5-9 grado,health,health,course,father,de quince min. a treinta min.,menos de dos horas,0,no,yes,no,no,yes,yes,yes,no,Muy Buena,Bajo,Muy Bajo,Bajo,Normal,Normal,Insuficiente,Insuficiente,Insuficiente
MS,M,16,R,LE3,T,secundaria,5-9 grado,other,at_home,other,father,menos de quince min.,menos de dos horas,0,no,no,no,no,yes,yes,yes,no,Muy Buena,Muy Alto,Alto,Muy Bajo,Muy Bajo,Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,17,U,GT3,A,secundaria,5-9 grado,home,at_home,other,mother,menos de quince min.,de dos a cinco horas,0,no,no,no,yes,yes,yes,yes,yes,Muy Buena,Bajo,Muy Bajo,Muy Bajo,Muy Bajo,Bueno,Insuficiente,Insuficiente,Regular
MS,F,17,R,GT3,T,secundaria,5-9 grado,other,other,course,mother,menos de quince min.,menos de dos horas,0,yes,yes,no,no,no,yes,yes,no,Muy Buena,Alto,Alto,Muy Bajo,Muy Bajo,Muy Malo,Insuficiente,Insuficiente,Insuficiente
MS,M,16,U,LE3,A,secundaria,5-9 grado,other,services,course,father,menos de quince min.,de dos a cinco horas,0,no,yes,no,no,no,yes,yes,yes,Mala,Bajo,Bajo,Normal,Normal,Muy Bueno,Muy Bueno,Regular,Regular
MS,M,17,U,GT3,T,secundaria,5-9 grado,other,other,other,father,menos de quince min.,de dos a cinco horas,0,no,yes,yes,no,yes,yes,yes,no,excelente,Bajo,Muy Alto,Muy Bajo,Muy Alto,Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,19,U,GT3,T,secundaria,5-9 grado,other,other,other,mother,menos de quince min.,de dos a cinco horas,2,no,yes,no,yes,yes,no,yes,no,Muy Buena,Bajo,Bajo,Muy Bajo,Bajo,Normal,Muy Bueno,Bueno,Bueno
MS,M,17,U,LE3,A,secundaria,5-9 grado,other,other,home,mother,menos de quince min.,de dos a cinco horas,0,no,no,no,no,yes,yes,no,yes,Muy Buena,Muy Alto,Muy Alto,Alto,Alto,Muy Bueno,Insuficiente,Regular,Regular
MS,F,17,R,GT3,T,secundaria,5-9 grado,home,at_home,course,father,de quince min. a treinta min.,menos de dos horas,0,no,yes,no,yes,yes,no,yes,yes,Buena,Normal,Bajo,Bajo,Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,16,R,GT3,T,secundaria,5-9 grado,other,other,home,father,menos de quince min.,de dos a cinco horas,0,yes,yes,no,no,no,yes,yes,yes,Muy Buena,Alto,Alto,Muy Bajo,Alto,Normal,Insuficiente,Insuficiente,Insuficiente
MS,M,16,R,LE3,T,superior,superior,other,at_home,course,mother,menos de quince min.,de dos a cinco horas,0,no,no,no,no,yes,yes,no,no,Muy Buena,Alto,Alto,Bajo,Alto,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,17,R,GT3,T,superior,superior,other,other,course,mother,mas de una hora,de dos a cinco horas,3,no,yes,no,yes,no,yes,yes,yes,excelente,Normal,Normal,Muy Bajo,Alto,Malo,Insuficiente,Insuficiente,Insuficiente
MS,M,17,R,GT3,T,superior,superior,other,other,course,mother,menos de quince min.,de dos a cinco horas,0,no,no,no,yes,yes,no,no,yes,excelente,Normal,Muy Alto,Muy Bajo,Muy Alto,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,18,R,GT3,T,superior,superior,home,at_home,course,other,de quince min. a treinta min.,de dos a cinco horas,1,yes,yes,no,no,yes,yes,no,no,Muy Buena,Muy Alto,Bajo,Muy Bajo,Muy Bajo,Malo,Regular,Insuficiente,Regular
MS,M,17,R,GT3,T,superior,superior,other,services,course,mother,menos de quince min.,de dos a cinco horas,0,no,yes,no,yes,no,yes,yes,yes,Muy Buena,Normal,Muy Alto,Bajo,Alto,Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,18,U,LE3,T,secundaria,5-9 grado,home,at_home,course,mother,menos de quince min.,de dos a cinco horas,0,no,yes,no,yes,yes,yes,no,no,Muy Buena,Bajo,Normal,Muy Bajo,Muy Bajo,Normal,Bueno,Bueno,Muy Bueno
MS,F,16,R,LE3,T,secundaria,5-9 grado,other,services,course,father,menos de quince min.,menos de dos horas,0,no,no,no,yes,yes,yes,no,yes,excelente,Muy Bajo,Muy Alto,Muy Bajo,Muy Bajo,Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,17,U,GT3,T,secundaria,5-9 grado,other,other,course,mother,menos de quince min.,de dos a cinco horas,1,no,no,no,yes,yes,yes,no,yes,Muy Buena,Alto,Bajo,Muy Bajo,Muy Bajo,Normal,Bueno,Bueno,Bueno
MS,M,16,R,GT3,T,secundaria,5-9 grado,services,other,course,father,de quince min. a treinta min.,de dos a cinco horas,0,no,no,no,no,yes,yes,yes,no,Buena,Alto,Muy Alto,Bajo,Alto,Malo,Insuficiente,Insuficiente,Insuficiente
MS,M,16,R,LE3,T,secundaria,5-9 grado,home,other,course,mother,menos de quince min.,de dos a cinco horas,0,no,no,no,yes,yes,yes,yes,no,Muy Buena,Normal,Bajo,Muy Bajo,Muy Bajo,Normal,Regular,Bueno,Muy Bueno
MS,M,18,R,GT3,T,secundaria,5-9 grado,services,other,course,other,menos de quince min.,de dos a cinco horas,1,no,yes,no,no,yes,no,yes,yes,Muy Buena,Alto,Alto,Muy Bajo,Normal,Muy Bueno,Regular,Insuficiente,Insuficiente
MS,M,18,R,GT3,T,secundaria,5-9 grado,services,other,course,mother,menos de quince min.,de dos a cinco horas,1,no,no,no,no,yes,no,yes,no,Muy Buena,Normal,Muy Alto,Muy Bajo,Muy Bajo,Normal,Insuficiente,Insuficiente,Insuficiente
MS,M,19,U,GT3,T,secundaria,5-9 grado,home,services,course,mother,menos de quince min.,de dos a cinco horas,3,no,no,no,yes,yes,yes,no,no,Muy Buena,Alto,Muy Alto,Muy Bajo,Muy Bajo,Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,18,U,GT3,T,secundaria,5-9 grado,home,at_home,course,mother,menos de quince min.,de dos a cinco horas,2,no,yes,no,yes,yes,no,yes,no,Muy Buena,Alto,Alto,Alto,Alto,Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,16,R,GT3,T,superior,superior,services,services,course,mother,menos de quince min.,menos de dos horas,0,no,yes,no,yes,yes,yes,yes,yes,Buena,Alto,Alto,Muy Bajo,Alto,Muy Bueno,Regular,Regular,Insuficiente
MS,M,19,U,GT3,T,superior,superior,home,other,course,other,menos de quince min.,de dos a cinco horas,3,no,no,no,yes,no,no,yes,yes,Muy Buena,Normal,Alto,Muy Bajo,Alto,Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,16,U,GT3,A,superior,superior,services,at_home,course,mother,menos de quince min.,de dos a cinco horas,2,no,yes,no,yes,yes,yes,no,yes,Muy Buena,Normal,Normal,Normal,Alto,Normal,Insuficiente,Insuficiente,Insuficiente
MS,F,17,U,GT3,T,superior,superior,other,at_home,course,mother,menos de quince min.,de dos a cinco horas,0,no,yes,no,yes,yes,yes,no,no,excelente,Bajo,Normal,Muy Bajo,Muy Bajo,Malo,Insuficiente,Insuficiente,Insuficiente
MS,M,20,R,GT3,T,secundaria,5-9 grado,other,other,course,other,menos de quince min.,de dos a cinco horas,1,no,yes,no,no,yes,no,yes,yes,Buena,Alto,Normal,Bajo,Normal,Normal,Insuficiente,Insuficiente,Insuficiente
MS,F,18,R,GT3,A,secundaria,5-9 grado,services,services,course,mother,menos de quince min.,de dos a cinco horas,0,no,yes,no,no,yes,yes,yes,no,Muy Buena,Bajo,Normal,Muy Bajo,Bajo,Normal,Regular,Regular,Regular
MS,M,18,R,GT3,T,secundaria,5-9 grado,other,other,course,mother,menos de quince min.,de dos a cinco horas,0,no,yes,no,no,no,yes,yes,no,excelente,Alto,Bajo,Bajo,Normal,Muy Bueno,Muy Bueno,Muy Bueno,Muy Bueno
MS,M,19,R,GT3,T,secundaria,5-9 grado,other,services,home,other,menos de quince min.,menos de dos horas,1,no,no,no,no,yes,yes,yes,no,excelente,Normal,Normal,Bajo,Normal,Muy Malo,Insuficiente,Insuficiente,Insuficiente
MS,M,17,U,GT3,T,secundaria,5-9 grado,health,other,course,mother,menos de quince min.,menos de dos horas,1,no,yes,no,no,yes,yes,yes,no,Muy Mala,Bajo,Bajo,Muy Bajo,Bajo,Muy Malo,Regular,Regular,Regular
MS,M,18,U,LE3,T,secundaria,5-9 grado,home,services,course,mother,de quince min. a treinta min.,de dos a cinco horas,0,no,no,no,no,yes,no,yes,yes,Muy Buena,Normal,Alto,Bajo,Normal,Bueno,Regular,Regular,Insuficiente
MS,M,19,R,GT3,T,secundaria,5-9 grado,other,other,home,other,de treinta min. a una hora,menos de dos horas,1,no,yes,no,no,yes,yes,yes,no,Buena,Normal,Normal,Muy Bajo,Bajo,Normal,Insuficiente,Regular,Insuficiente
MS,F,18,U,GT3,A,secundaria,5-9 grado,home,other,course,mother,de quince min. a treinta min.,menos de dos horas,2,no,yes,no,no,yes,yes,no,no,Muy Buena,Bajo,Normal,Muy Bajo,Bajo,Muy Bueno,Bueno,Bueno,Bueno
MS,F,19,U,LE3,A,secundaria,5-9 grado,home,other,course,mother,menos de quince min.,menos de dos horas,0,no,yes,no,no,yes,no,no,no,Buena,Normal,Normal,Muy Bajo,Normal,Normal,Insuficiente,Insuficiente,Insuficiente
MS,F,18,R,GT3,T,secundaria,5-9 grado,other,other,other,mother,de treinta min. a una hora,de dos a cinco horas,1,no,no,no,no,yes,no,yes,yes,Buena,Muy Bajo,Normal,Muy Bajo,Muy Alto,Normal,Insuficiente,Insuficiente,Insuficiente
MS,F,17,R,GT3,T,5-9 grado,secundaria,home,other,course,mother,de quince min. a treinta min.,de dos a cinco horas,0,no,yes,no,no,yes,yes,yes,no,Muy Buena,Normal,Normal,Muy Bajo,Muy Bajo,Malo,Insuficiente,Regular,Regular
MS,F,17,R,LE3,A,5-9 grado,secundaria,other,at_home,course,other,menos de quince min.,de dos a cinco horas,0,no,yes,yes,no,yes,no,no,no,excelente,Normal,Normal,Muy Bajo,Muy Bajo,Normal,Insuficiente,Insuficiente,Insuficiente
MS,F,17,U,GT3,T,5-9 grado,secundaria,teacher,services,home,mother,de quince min. a treinta min.,de dos a cinco horas,0,yes,yes,no,yes,yes,yes,yes,no,Muy Buena,Alto,Alto,Alto,Muy Alto,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,18,R,LE3,T,5-9 grado,secundaria,services,services,course,mother,de quince min. a treinta min.,menos de dos horas,1,no,yes,no,yes,yes,yes,yes,no,Muy Buena,Normal,Bajo,Normal,Alto,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,17,U,GT3,T,5-9 grado,secundaria,health,at_home,course,mother,de quince min. a treinta min.,mas de diez horas,0,no,yes,no,no,yes,yes,no,yes,excelente,Normal,Normal,Muy Bajo,Muy Bajo,Normal,Regular,Bueno,Bueno
MS,F,17,U,LE3,T,5-9 grado,secundaria,home,other,course,father,de quince min. a treinta min.,de cinco a diez horas,0,no,no,no,no,yes,yes,yes,no,Muy Buena,Normal,Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Bueno,Bueno,Bueno
MS,F,18,U,GT3,T,5-9 grado,secundaria,other,other,course,mother,de treinta min. a una hora,de dos a cinco horas,2,no,no,no,yes,yes,yes,no,yes,excelente,Bajo,Normal,Muy Bajo,Bajo,Muy Bueno,Muy Bueno,Bueno,Muy Bueno
MS,F,18,U,GT3,T,secundaria,5-9 grado,services,at_home,reputation,father,de quince min. a treinta min.,de dos a cinco horas,0,no,no,no,yes,no,yes,yes,no,Buena,Normal,Alto,Normal,Muy Alto,Normal,Insuficiente,Insuficiente,Insuficiente
MS,F,17,U,GT3,T,secundaria,5-9 grado,services,services,course,mother,de quince min. a treinta min.,menos de dos horas,0,no,yes,no,no,yes,yes,yes,no,Muy Buena,Bajo,Alto,Bajo,Normal,Malo,Muy Bueno,Muy Bueno,Muy Bueno
MS,F,18,U,LE3,A,secundaria,5-9 grado,home,other,reputation,mother,menos de quince min.,de cinco a diez horas,0,no,no,no,no,yes,yes,yes,no,Muy Buena,Muy Alto,Bajo,Muy Bajo,Bajo,Normal,Insuficiente,Insuficiente,Insuficiente
MS,F,18,U,GT3,T,secundaria,5-9 grado,teacher,teacher,reputation,mother,de quince min. a treinta min.,mas de diez horas,0,no,no,no,yes,no,yes,yes,no,Muy Buena,Normal,Muy Alto,Muy Bajo,Muy Alto,Malo,Muy Bueno,Muy Bueno,Muy Bueno
MS,M,18,U,LE3,T,secundaria,5-9 grado,services,other,reputation,mother,de quince min. a treinta min.,de dos a cinco horas,0,no,yes,no,yes,yes,yes,yes,no,Muy Buena,Alto,Normal,Muy Bajo,Normal,Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,17,U,GT3,T,secundaria,5-9 grado,other,other,course,mother,de quince min. a treinta min.,de dos a cinco horas,0,no,yes,no,no,yes,yes,yes,no,Muy Buena,Alto,Alto,Muy Bajo,Normal,Muy Malo,Insuficiente,Insuficiente,Insuficiente
MS,F,18,R,GT3,T,secundaria,5-9 grado,home,other,course,mother,de treinta min. a una hora,de dos a cinco horas,1,no,no,no,yes,yes,yes,no,yes,excelente,Normal,Bajo,Muy Bajo,Bajo,Normal,Insuficiente,Insuficiente,Insuficiente
MS,M,18,U,LE3,T,5-9 grado,secundaria,home,services,home,mother,de quince min. a treinta min.,menos de dos horas,0,no,yes,no,no,no,yes,no,no,excelente,Normal,Muy Alto,Muy Bajo,Muy Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,18,R,GT3,T,5-9 grado,secundaria,home,services,other,mother,de treinta min. a una hora,de dos a cinco horas,0,no,yes,yes,yes,yes,yes,yes,yes,Muy Buena,Alto,Normal,Normal,Alto,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,17,R,GT3,T,5-9 grado,secundaria,other,services,other,father,de quince min. a treinta min.,de dos a cinco horas,0,no,no,no,no,no,no,no,no,Mala,Normal,Normal,Bajo,Bajo,Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,18,U,GT3,T,5-9 grado,secundaria,other,other,course,mother,de treinta min. a una hora,de dos a cinco horas,0,no,yes,no,no,no,yes,yes,yes,Muy Mala,Normal,Bajo,Muy Bajo,Muy Bajo,Muy Malo,Insuficiente,Regular,Regular
MS,F,18,U,LE3,T,secundaria,5-9 grado,services,services,course,father,menos de quince min.,menos de dos horas,0,no,no,no,no,yes,yes,yes,yes,Muy Buena,Normal,Bajo,Muy Bajo,Alto,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,18,R,LE3,A,secundaria,5-9 grado,teacher,other,reputation,mother,menos de quince min.,de cinco a diez horas,0,no,no,no,yes,yes,yes,yes,yes,Muy Buena,Alto,Bajo,Muy Bajo,Muy Bajo,Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,18,U,GT3,T,secundaria,5-9 grado,home,services,course,mother,de quince min. a treinta min.,de dos a cinco horas,1,no,no,no,no,yes,no,no,no,Muy Buena,Normal,Normal,Muy Bajo,Bajo,Normal,Insuficiente,Insuficiente,Insuficiente
MS,F,19,U,GT3,T,secundaria,5-9 grado,home,services,other,father,mas de una hora,de cinco a diez horas,1,no,no,no,no,yes,no,no,no,excelente,Normal,Muy Alto,Alto,Muy Alto,Normal,Regular,Regular,Regular
MS,F,17,U,GT3,T,secundaria,5-9 grado,teacher,other,course,father,de quince min. a treinta min.,de dos a cinco horas,0,no,no,no,no,yes,yes,yes,yes,Buena,Normal,Alto,Muy Bajo,Muy Bajo,Bueno,Regular,Regular,Bueno
MS,F,17,R,LE3,A,secundaria,5-9 grado,services,other,reputation,mother,menos de quince min.,de dos a cinco horas,0,no,no,no,yes,yes,yes,yes,yes,Muy Buena,Alto,Alto,Bajo,Alto,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,18,U,LE3,A,secundaria,5-9 grado,home,services,course,mother,menos de quince min.,de cinco a diez horas,0,no,no,no,no,yes,yes,no,yes,excelente,Bajo,Muy Bajo,Muy Bajo,Bajo,Normal,Insuficiente,Insuficiente,Insuficiente
MS,F,18,U,GT3,T,5-9 grado,5-9 grado,home,at_home,course,father,menos de quince min.,de dos a cinco horas,0,no,yes,no,no,yes,no,no,no,Muy Buena,Alto,Alto,Muy Bajo,Normal,Muy Malo,Bueno,Bueno,Bueno
